               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.012811,           0.0075949,           0.0006546,             0.93473,              0.8583,             0.95055,              0.5523,            0.028675,            0.019684,           0.0054797,            0.002476,            0.002476,            0.002476
                 154,            0.012785,           0.0075325,          0.00091038,             0.95833,             0.86019,             0.95489,             0.55924,            0.028493,            0.019515,           0.0052421,           0.0024265,           0.0024265,           0.0024265
                 155,            0.012739,           0.0073404,          0.00072368,             0.99015,             0.89125,             0.96517,             0.57096,            0.028337,            0.019183,           0.0053501,            0.002377,            0.002377,            0.002377
                 156,            0.012703,           0.0077891,          0.00085226,             0.88804,             0.92715,             0.95649,             0.55633,            0.028304,            0.018798,           0.0054913,           0.0023275,           0.0023275,           0.0023275
                 157,            0.012458,           0.0067894,           0.0005513,             0.89771,             0.92761,             0.95425,             0.56927,            0.028104,            0.018743,           0.0056934,            0.002278,            0.002278,            0.002278
                 158,            0.012382,           0.0073307,          0.00077082,             0.89802,             0.92998,             0.95553,             0.56092,            0.028223,            0.018758,           0.0061177,           0.0022285,           0.0022285,           0.0022285
                 159,            0.012302,           0.0069015,          0.00046095,             0.88928,             0.90703,             0.95048,              0.5698,            0.028131,            0.018736,           0.0066565,            0.002179,            0.002179,            0.002179
                 160,            0.011962,           0.0073791,          0.00070135,             0.89821,             0.86918,             0.95286,             0.57103,             0.02783,            0.018679,           0.0067945,           0.0021295,           0.0021295,           0.0021295
                 161,            0.011756,           0.0070579,          0.00054779,             0.83758,             0.93004,             0.95155,             0.56725,            0.027683,             0.01875,           0.0069569,             0.00208,             0.00208,             0.00208
                 162,            0.012175,           0.0072498,          0.00053494,             0.84895,             0.92554,             0.94679,             0.56586,             0.02771,            0.018696,            0.006628,           0.0020305,           0.0020305,           0.0020305
                 163,            0.012245,           0.0069008,           0.0005423,             0.85602,             0.93098,             0.94371,             0.57548,            0.027832,            0.018608,           0.0067555,            0.001981,            0.001981,            0.001981
                 164,            0.012097,           0.0070814,          0.00050994,             0.85138,             0.92699,             0.94235,             0.56953,            0.027925,            0.018742,           0.0068861,           0.0019315,           0.0019315,           0.0019315
                 165,            0.011954,           0.0068587,          0.00062353,             0.85726,             0.93098,             0.94397,             0.56184,            0.028009,             0.01913,           0.0067921,            0.001882,            0.001882,            0.001882
                 166,            0.011741,           0.0063197,          0.00051884,             0.86367,             0.92625,             0.94307,             0.56052,            0.028432,            0.019502,           0.0065724,           0.0018325,           0.0018325,           0.0018325
                 167,            0.011423,           0.0067799,          0.00056152,             0.93234,             0.79716,             0.93857,             0.56511,            0.028553,             0.01991,           0.0066331,            0.001783,            0.001783,            0.001783
                 168,            0.011553,           0.0068692,          0.00061375,             0.86546,             0.89165,             0.93882,             0.54611,            0.028655,            0.020174,           0.0066282,           0.0017335,           0.0017335,           0.0017335
                 169,            0.011991,            0.006754,           0.0015087,             0.80125,             0.93035,             0.94103,             0.55195,            0.028397,            0.020545,           0.0066247,            0.001684,            0.001684,            0.001684
                 170,             0.01106,           0.0068893,          0.00068841,             0.82758,             0.92221,             0.94185,             0.56203,            0.028061,            0.020924,           0.0067796,           0.0016345,           0.0016345,           0.0016345
                 171,            0.011536,           0.0071016,          0.00037914,             0.82673,             0.92322,             0.94545,             0.57595,            0.028385,            0.021159,           0.0068114,            0.001585,            0.001585,            0.001585
                 172,            0.011457,           0.0065621,          0.00036517,               0.856,              0.8962,             0.94011,             0.57069,            0.028237,             0.02122,           0.0066703,           0.0015355,           0.0015355,           0.0015355
                 173,            0.011077,           0.0069448,          0.00046185,             0.85013,             0.92871,             0.94575,             0.56755,            0.028123,            0.021001,           0.0066591,            0.001486,            0.001486,            0.001486
                 174,               0.011,           0.0068579,          0.00049064,             0.84591,             0.92724,             0.94698,              0.5707,            0.028007,            0.020759,           0.0066902,           0.0014365,           0.0014365,           0.0014365
                 175,            0.010465,           0.0060948,          0.00048665,             0.84216,             0.92418,             0.94875,             0.56964,             0.02817,            0.020885,           0.0065789,            0.001387,            0.001387,            0.001387
                 176,            0.011354,           0.0071418,          0.00032746,             0.84323,             0.92738,             0.95048,             0.56982,            0.028307,            0.021365,           0.0064805,           0.0013375,           0.0013375,           0.0013375
                 177,            0.010818,           0.0062783,          0.00038517,             0.84702,             0.92925,             0.94915,             0.55678,            0.028411,            0.021641,           0.0065863,            0.001288,            0.001288,            0.001288
                 178,            0.011138,           0.0065786,          0.00066143,             0.84993,             0.92949,             0.94568,             0.57215,            0.028175,            0.021716,           0.0068572,           0.0012385,           0.0012385,           0.0012385
                 179,               0.011,           0.0065278,          0.00053295,             0.85256,             0.92472,              0.9446,              0.5576,            0.028082,            0.021463,           0.0071687,            0.001189,            0.001189,            0.001189
                 180,            0.010559,           0.0060334,          0.00033819,             0.85556,             0.91587,             0.94619,             0.57314,            0.028309,            0.021465,            0.007233,           0.0011395,           0.0011395,           0.0011395
                 181,            0.010821,           0.0062102,          0.00080668,             0.81099,             0.93098,             0.93779,             0.57249,            0.028377,            0.021486,           0.0073151,             0.00109,             0.00109,             0.00109
                 182,            0.010639,           0.0067387,          0.00084388,             0.84273,             0.92786,             0.93901,             0.56023,            0.028265,            0.021427,           0.0073057,           0.0010405,           0.0010405,           0.0010405
                 183,            0.010407,           0.0067492,          0.00066743,             0.85138,              0.8851,             0.93702,             0.57297,            0.028159,            0.021164,           0.0071115,            0.000991,            0.000991,            0.000991
                 184,            0.011123,           0.0066176,          0.00032971,             0.84236,             0.92174,             0.94472,             0.57856,            0.028196,            0.021215,           0.0068677,           0.0009415,           0.0009415,           0.0009415
                 185,            0.010196,           0.0068163,           0.0010681,             0.84207,             0.92424,             0.94535,             0.55893,            0.028372,            0.021323,           0.0066478,            0.000892,            0.000892,            0.000892
                 186,            0.010065,           0.0066854,           0.0006322,             0.83877,             0.92424,             0.94526,             0.56036,            0.028455,             0.02125,           0.0066488,           0.0008425,           0.0008425,           0.0008425
                 187,            0.010093,           0.0059723,          0.00050516,             0.84629,             0.92286,             0.94828,             0.56318,            0.028273,            0.021292,           0.0066399,            0.000793,            0.000793,            0.000793
                 188,            0.010936,           0.0062508,          0.00057319,             0.84054,             0.92761,              0.9469,             0.57597,            0.028059,            0.021395,           0.0066407,           0.0007435,           0.0007435,           0.0007435
                 189,            0.010528,           0.0063096,           0.0006479,             0.84142,             0.93098,             0.94568,             0.57447,            0.028095,            0.021338,           0.0067192,            0.000694,            0.000694,            0.000694
                 190,           0.0097903,           0.0064772,          0.00035336,             0.84174,             0.92911,             0.94829,             0.56223,            0.027994,            0.021326,           0.0067575,           0.0006445,           0.0006445,           0.0006445
                 191,            0.010021,           0.0065547,          0.00064452,             0.84183,              0.9278,             0.95115,             0.58276,            0.027943,            0.021413,           0.0068573,            0.000595,            0.000595,            0.000595
